ID;Geslacht;LeeftijdOp31December;Marges;Perioden;Levensverwachting_1;LVInAlsGoedErvarenGezondheid_2;LVZonderMatigeEnErnstigeBeperking_3;LVZonderErnstigeBeperkingen_4;LVZonderLichteMatigeErnstigeBep_5;LVZonderChronischeZiektes_6;LVZonderChrZiekExclHogeBloeddruk_7;LVZonderPsychischeKlachtenMHI5_8;LVZonderGALIBeperkingen_9;LVZonderErnstigeGALIBeperkingen_10
3516;4000;12500;B000150;2012JJ00;       .;     0.4;     0.4;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3517;4000;12500;B000150;2013JJ00;       .;     0.4;     0.4;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3518;4000;12500;B000150;2014JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.5;     0.5;     0.4;     0.5;     0.3
3519;4000;12500;B000150;2015JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;     0.5;     0.3
3520;4000;12500;B000150;2016JJ00;       .;     0.5;     0.4;     0.4;     0.5;     0.5;     0.5;     0.4;     0.5;     0.3
3521;4000;12500;B000150;2017JJ00;       .;     0.5;     0.4;     0.3;     0.4;     0.5;     0.5;     0.4;     0.5;     0.3
3522;4000;12500;B000150;2018JJ00;       .;     0.5;     0.4;     0.3;     0.4;     0.4;     0.5;     0.3;     0.5;     0.3
3523;4000;12500;B000150;2019JJ00;       .;     0.5;     0.4;     0.3;     0.5;     0.5;     0.5;     0.3;     0.5;     0.3
3524;4000;12500;B000150;2020JJ00;       .;     0.5;     0.4;     0.3;     0.5;     0.5;     0.5;     0.4;     0.5;     0.3
3525;4000;12500;B000150;2021JJ00;       .;     0.5;     0.4;     0.3;     0.5;     0.5;     0.5;     0.4;     0.5;     0.3
3526;4000;13000;MW00000;1981JJ00;   50.97;    35.6;       .;       .;       .;    30.5;       .;       .;       .;       .
3527;4000;13000;MW00000;1982JJ00;   51.08;    36.4;       .;       .;       .;    30.9;       .;       .;       .;       .
3528;4000;13000;MW00000;1983JJ00;   51.23;    36.0;    35.5;       .;       .;    29.3;       .;       .;       .;       .
3529;4000;13000;MW00000;1984JJ00;   51.23;    34.5;    34.7;       .;       .;    26.8;       .;       .;       .;       .
3530;4000;13000;MW00000;1985JJ00;   51.19;    36.4;    36.9;       .;       .;    26.7;       .;       .;       .;       .
3531;4000;13000;MW00000;1986JJ00;   51.18;    35.6;    36.5;       .;       .;    27.1;       .;       .;       .;       .
3532;4000;13000;MW00000;1987JJ00;   51.59;    36.5;    36.5;       .;       .;    27.5;       .;       .;       .;       .
3533;4000;13000;MW00000;1988JJ00;   51.64;    36.8;    36.2;       .;       .;    27.7;       .;       .;       .;       .
3534;4000;13000;MW00000;1989JJ00;   51.41;    35.5;    37.2;       .;       .;    26.4;       .;       .;       .;       .
3535;4000;13000;MW00000;1990JJ00;   51.60;    35.3;    37.5;       .;       .;    25.4;       .;       .;       .;       .
3536;4000;13000;MW00000;1991JJ00;   51.56;    35.5;    36.2;       .;       .;    25.0;       .;       .;       .;       .
3537;4000;13000;MW00000;1992JJ00;   51.69;    36.5;    38.1;       .;       .;    26.5;       .;       .;       .;       .
3538;4000;13000;MW00000;1993JJ00;   51.38;    35.0;    37.2;       .;       .;    24.8;       .;       .;       .;       .
3539;4000;13000;MW00000;1994JJ00;   51.64;    35.3;    37.6;       .;       .;    24.5;       .;       .;       .;       .
3540;4000;13000;MW00000;1995JJ00;   51.68;    35.5;    36.1;       .;       .;    25.0;       .;       .;       .;       .
3541;4000;13000;MW00000;1996JJ00;   51.69;    35.2;    38.0;       .;       .;    21.8;       .;       .;       .;       .
3542;4000;13000;MW00000;1997JJ00;   51.83;    34.9;    39.0;       .;       .;    23.2;       .;       .;       .;       .
3543;4000;13000;MW00000;1998JJ00;   51.90;    35.1;    39.7;       .;       .;    22.3;       .;       .;       .;       .
3544;4000;13000;MW00000;1999JJ00;   51.75;    34.0;    37.9;       .;       .;    21.4;       .;       .;       .;       .
3545;4000;13000;MW00000;2000JJ00;   51.87;    34.7;    39.0;       .;       .;    21.9;       .;       .;       .;       .
3546;4000;13000;MW00000;2001JJ00;   51.96;    35.0;    39.7;    43.6;    26.7;    20.5;    23.1;    43.1;       .;       .
3547;4000;13000;MW00000;2002JJ00;   51.93;    35.4;    40.1;    44.3;    25.8;    19.7;    22.7;    43.9;       .;       .
3548;4000;13000;MW00000;2003JJ00;   52.14;    35.1;    39.9;    43.7;    25.6;    19.6;    22.2;    45.3;       .;       .
3549;4000;13000;MW00000;2004JJ00;   52.57;    35.2;    39.1;    43.5;    25.2;    19.9;    22.5;    44.8;       .;       .
3550;4000;13000;MW00000;2005JJ00;   52.81;    35.0;    39.1;    43.3;    24.5;    19.1;    22.0;    45.2;       .;       .
3551;4000;13000;MW00000;2006JJ00;   53.01;    36.4;    40.6;    44.5;    25.1;    18.8;    22.6;    45.7;       .;       .
3552;4000;13000;MW00000;2007JJ00;   53.40;    37.2;    41.1;    45.3;    26.2;    19.3;    22.4;    46.7;       .;       .
3553;4000;13000;MW00000;2008JJ00;   53.38;    36.7;    40.6;    44.5;    26.1;    20.0;    23.0;    46.7;       .;       .
3554;4000;13000;MW00000;2009JJ00;   53.73;    36.5;    41.0;    45.3;    26.0;    19.0;    22.3;    46.2;       .;       .
3555;4000;13000;MW00000;2010JJ00;   53.76;    36.6;    41.1;    45.6;    25.0;    19.0;    21.7;    46.4;       .;       .
3556;4000;13000;MW00000;2011JJ00;   53.86;    36.3;    42.1;    45.9;    25.2;    18.5;    21.4;    46.7;       .;       .
3557;4000;13000;MW00000;2012JJ00;   53.85;    36.4;    41.4;    45.8;    25.3;    18.4;    21.5;    46.5;       .;       .
3558;4000;13000;MW00000;2013JJ00;   54.08;    37.1;    42.5;    47.0;    26.1;    19.7;    23.0;    47.0;       .;       .
3559;4000;13000;MW00000;2014JJ00;   54.34;    37.4;    41.0;    44.7;    28.6;    18.7;    21.5;    47.0;    33.2;    49.0
3560;4000;13000;MW00000;2015JJ00;   54.11;    36.8;    40.9;    44.2;    28.7;    18.6;    21.3;    46.9;    32.2;    48.3
3561;4000;13000;MW00000;2016JJ00;   54.16;    36.9;    42.2;    45.4;    29.6;    18.4;    21.4;    46.0;    32.5;    49.3
3562;4000;13000;MW00000;2017JJ00;   54.32;    37.6;    42.3;    46.1;    29.7;    19.0;    22.1;    46.9;    31.7;    49.0
3563;4000;13000;MW00000;2018JJ00;   54.33;    36.8;    42.5;    46.3;    29.1;    18.5;    21.3;    46.6;    31.1;    49.1
3564;4000;13000;MW00000;2019JJ00;   54.61;    36.9;    42.4;    45.9;    29.1;    18.9;    21.3;    47.2;    31.3;    49.6
3565;4000;13000;MW00000;2020JJ00;   54.11;    38.9;    43.6;    47.0;    29.1;    19.1;    21.2;    46.4;    31.6;    50.3
3566;4000;13000;MW00000;2021JJ00;   53.99;    38.6;    44.1;    47.5;    27.8;    19.1;    21.6;    45.3;    32.1;    50.5
3567;4000;13000;B000150;1981JJ00;       .;     0.5;       .;       .;       .;     0.5;       .;       .;       .;       .
3568;4000;13000;B000150;1982JJ00;       .;     0.5;       .;       .;       .;     0.5;       .;       .;       .;       .
3569;4000;13000;B000150;1983JJ00;       .;     0.7;     0.4;       .;       .;     0.7;       .;       .;       .;       .
3570;4000;13000;B000150;1984JJ00;       .;     0.5;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3571;4000;13000;B000150;1985JJ00;       .;     0.6;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3572;4000;13000;B000150;1986JJ00;       .;     0.8;     0.4;       .;       .;     0.8;       .;       .;       .;       .
3573;4000;13000;B000150;1987JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3574;4000;13000;B000150;1988JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3575;4000;13000;B000150;1989JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3576;4000;13000;B000150;1990JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3577;4000;13000;B000150;1991JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3578;4000;13000;B000150;1992JJ00;       .;     0.5;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3579;4000;13000;B000150;1993JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3580;4000;13000;B000150;1994JJ00;       .;     0.6;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3581;4000;13000;B000150;1995JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3582;4000;13000;B000150;1996JJ00;       .;     0.6;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3583;4000;13000;B000150;1997JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3584;4000;13000;B000150;1998JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3585;4000;13000;B000150;1999JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3586;4000;13000;B000150;2000JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3587;4000;13000;B000150;2001JJ00;       .;     0.6;     0.5;     0.4;     0.5;     0.6;     0.6;     0.5;       .;       .
3588;4000;13000;B000150;2002JJ00;       .;     0.6;     0.5;     0.4;     0.5;     0.6;     0.5;     0.5;       .;       .
3589;4000;13000;B000150;2003JJ00;       .;     0.6;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3590;4000;13000;B000150;2004JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.5;     0.5;     0.4;       .;       .
3591;4000;13000;B000150;2005JJ00;       .;     0.5;     0.4;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3592;4000;13000;B000150;2006JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3593;4000;13000;B000150;2007JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3594;4000;13000;B000150;2008JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3595;4000;13000;B000150;2009JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3596;4000;13000;B000150;2010JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.5;     0.5;     0.4;       .;       .
3597;4000;13000;B000150;2011JJ00;       .;     0.4;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3598;4000;13000;B000150;2012JJ00;       .;     0.4;     0.4;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3599;4000;13000;B000150;2013JJ00;       .;     0.4;     0.4;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3600;4000;13000;B000150;2014JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.5;     0.3;     0.5;     0.3
3601;4000;13000;B000150;2015JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.4;     0.5;     0.3;     0.5;     0.3
3602;4000;13000;B000150;2016JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.4;     0.5;     0.4;     0.5;     0.3
3603;4000;13000;B000150;2017JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.5;     0.3
3604;4000;13000;B000150;2018JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.5;     0.3
3605;4000;13000;B000150;2019JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.5;     0.3
3606;4000;13000;B000150;2020JJ00;       .;     0.5;     0.4;     0.3;     0.5;     0.4;     0.5;     0.4;     0.5;     0.3
3607;4000;13000;B000150;2021JJ00;       .;     0.5;     0.4;     0.3;     0.5;     0.5;     0.5;     0.4;     0.5;     0.3
3608;4000;13500;MW00000;1981JJ00;   46.10;    31.3;       .;       .;       .;    26.6;       .;       .;       .;       .
3609;4000;13500;MW00000;1982JJ00;   46.22;    32.1;       .;       .;       .;    27.4;       .;       .;       .;       .
3610;4000;13500;MW00000;1983JJ00;   46.36;    31.7;    30.9;       .;       .;    25.7;       .;       .;       .;       .
3611;4000;13500;MW00000;1984JJ00;   46.37;    30.3;    30.1;       .;       .;    23.3;       .;       .;       .;       .
3612;4000;13500;MW00000;1985JJ00;   46.33;    32.2;    32.2;       .;       .;    23.5;       .;       .;       .;       .
3613;4000;13500;MW00000;1986JJ00;   46.32;    31.4;    31.8;       .;       .;    23.5;       .;       .;       .;       .
3614;4000;13500;MW00000;1987JJ00;   46.73;    32.1;    31.9;       .;       .;    24.1;       .;       .;       .;       .
3615;4000;13500;MW00000;1988JJ00;   46.77;    32.5;    31.6;       .;       .;    24.3;       .;       .;       .;       .
3616;4000;13500;MW00000;1989JJ00;   46.54;    31.1;    32.6;       .;       .;    22.9;       .;       .;       .;       .
3617;4000;13500;MW00000;1990JJ00;   46.73;    31.2;    32.8;       .;       .;    22.4;       .;       .;       .;       .
3618;4000;13500;MW00000;1991JJ00;   46.70;    31.2;    31.5;       .;       .;    21.7;       .;       .;       .;       .
3619;4000;13500;MW00000;1992JJ00;   46.81;    32.3;    33.4;       .;       .;    23.0;       .;       .;       .;       .
3620;4000;13500;MW00000;1993JJ00;   46.52;    30.7;    32.6;       .;       .;    21.5;       .;       .;       .;       .
3621;4000;13500;MW00000;1994JJ00;   46.76;    31.1;    32.8;       .;       .;    21.3;       .;       .;       .;       .
3622;4000;13500;MW00000;1995JJ00;   46.80;    31.1;    31.4;       .;       .;    21.7;       .;       .;       .;       .
3623;4000;13500;MW00000;1996JJ00;   46.81;    31.1;    33.4;       .;       .;    18.6;       .;       .;       .;       .
3624;4000;13500;MW00000;1997JJ00;   46.95;    30.6;    34.2;       .;       .;    20.0;       .;       .;       .;       .
3625;4000;13500;MW00000;1998JJ00;   47.01;    30.9;    35.2;       .;       .;    19.4;       .;       .;       .;       .
3626;4000;13500;MW00000;1999JJ00;   46.86;    29.9;    33.3;       .;       .;    18.4;       .;       .;       .;       .
3627;4000;13500;MW00000;2000JJ00;   46.97;    30.4;    34.4;       .;       .;    18.8;       .;       .;       .;       .
3628;4000;13500;MW00000;2001JJ00;   47.07;    30.8;    35.0;    38.8;    22.7;    17.7;    20.2;    38.9;       .;       .
3629;4000;13500;MW00000;2002JJ00;   47.05;    31.2;    35.5;    39.6;    21.9;    16.7;    19.5;    39.6;       .;       .
3630;4000;13500;MW00000;2003JJ00;   47.24;    31.0;    35.2;    39.0;    21.8;    16.8;    19.2;    41.0;       .;       .
3631;4000;13500;MW00000;2004JJ00;   47.67;    30.9;    34.3;    38.7;    21.2;    16.7;    19.2;    40.4;       .;       .
3632;4000;13500;MW00000;2005JJ00;   47.92;    30.9;    34.4;    38.5;    20.6;    16.1;    19.0;    40.9;       .;       .
3633;4000;13500;MW00000;2006JJ00;   48.11;    32.2;    35.9;    39.6;    21.2;    16.0;    19.6;    41.5;       .;       .
3634;4000;13500;MW00000;2007JJ00;   48.50;    33.0;    36.4;    40.5;    22.2;    16.3;    19.3;    42.2;       .;       .
3635;4000;13500;MW00000;2008JJ00;   48.46;    32.6;    36.0;    39.8;    22.3;    16.7;    19.6;    42.2;       .;       .
3636;4000;13500;MW00000;2009JJ00;   48.81;    32.3;    36.3;    40.4;    21.9;    15.7;    18.9;    41.7;       .;       .
3637;4000;13500;MW00000;2010JJ00;   48.86;    32.4;    36.4;    40.8;    21.1;    16.2;    18.7;    41.8;       .;       .
3638;4000;13500;MW00000;2011JJ00;   48.95;    32.2;    37.4;    41.0;    21.3;    15.5;    18.3;    42.2;       .;       .
3639;4000;13500;MW00000;2012JJ00;   48.94;    32.0;    36.9;    41.1;    21.3;    15.6;    18.6;    42.0;       .;       .
3640;4000;13500;MW00000;2013JJ00;   49.17;    32.9;    37.9;    42.2;    22.4;    16.7;    20.0;    42.5;       .;       .
3641;4000;13500;MW00000;2014JJ00;   49.42;    33.1;    36.4;    39.9;    24.4;    15.5;    18.2;    42.7;    29.0;    44.2
3642;4000;13500;MW00000;2015JJ00;   49.18;    32.9;    36.3;    39.5;    24.8;    15.7;    18.3;    42.5;    28.5;    43.7
3643;4000;13500;MW00000;2016JJ00;   49.25;    32.8;    37.5;    40.6;    25.4;    15.7;    18.6;    42.0;    28.8;    44.6
3644;4000;13500;MW00000;2017JJ00;   49.40;    33.4;    37.7;    41.4;    25.9;    16.1;    19.1;    42.7;    27.7;    44.3
3645;4000;13500;MW00000;2018JJ00;   49.41;    32.8;    37.9;    41.5;    25.3;    15.4;    18.3;    42.3;    27.5;    44.5
3646;4000;13500;MW00000;2019JJ00;   49.69;    33.0;    37.8;    41.1;    25.5;    16.5;    18.8;    42.9;    27.7;    44.9
3647;4000;13500;MW00000;2020JJ00;   49.19;    35.0;    38.8;    42.2;    25.1;    16.1;    18.1;    42.6;    28.0;    45.5
3648;4000;13500;MW00000;2021JJ00;   49.09;    34.8;    39.5;    42.7;    24.3;    16.5;    18.9;    41.5;    28.6;    45.7
3649;4000;13500;B000150;1981JJ00;       .;     0.5;       .;       .;       .;     0.5;       .;       .;       .;       .
3650;4000;13500;B000150;1982JJ00;       .;     0.5;       .;       .;       .;     0.5;       .;       .;       .;       .
3651;4000;13500;B000150;1983JJ00;       .;     0.7;     0.4;       .;       .;     0.7;       .;       .;       .;       .
3652;4000;13500;B000150;1984JJ00;       .;     0.5;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3653;4000;13500;B000150;1985JJ00;       .;     0.5;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3654;4000;13500;B000150;1986JJ00;       .;     0.7;     0.4;       .;       .;     0.8;       .;       .;       .;       .
3655;4000;13500;B000150;1987JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3656;4000;13500;B000150;1988JJ00;       .;     0.6;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3657;4000;13500;B000150;1989JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3658;4000;13500;B000150;1990JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3659;4000;13500;B000150;1991JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3660;4000;13500;B000150;1992JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3661;4000;13500;B000150;1993JJ00;       .;     0.5;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3662;4000;13500;B000150;1994JJ00;       .;     0.6;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3663;4000;13500;B000150;1995JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3664;4000;13500;B000150;1996JJ00;       .;     0.6;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3665;4000;13500;B000150;1997JJ00;       .;     0.6;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3666;4000;13500;B000150;1998JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3667;4000;13500;B000150;1999JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3668;4000;13500;B000150;2000JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3669;4000;13500;B000150;2001JJ00;       .;     0.6;     0.4;     0.4;     0.5;     0.6;     0.5;     0.5;       .;       .
3670;4000;13500;B000150;2002JJ00;       .;     0.6;     0.5;     0.4;     0.5;     0.5;     0.5;     0.5;       .;       .
3671;4000;13500;B000150;2003JJ00;       .;     0.6;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3672;4000;13500;B000150;2004JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.5;     0.5;     0.4;       .;       .
3673;4000;13500;B000150;2005JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.5;     0.5;     0.4;       .;       .
3674;4000;13500;B000150;2006JJ00;       .;     0.5;     0.5;     0.4;     0.4;     0.4;     0.5;     0.4;       .;       .
3675;4000;13500;B000150;2007JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3676;4000;13500;B000150;2008JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.5;     0.5;     0.4;       .;       .
3677;4000;13500;B000150;2009JJ00;       .;     0.5;     0.4;     0.4;     0.5;     0.4;     0.5;     0.4;       .;       .
3678;4000;13500;B000150;2010JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3679;4000;13500;B000150;2011JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.5;     0.4;       .;       .
3680;4000;13500;B000150;2012JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.5;     0.4;       .;       .
3681;4000;13500;B000150;2013JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.5;     0.4;       .;       .
3682;4000;13500;B000150;2014JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3683;4000;13500;B000150;2015JJ00;       .;     0.4;     0.5;     0.4;     0.5;     0.4;     0.4;     0.3;     0.4;     0.3
3684;4000;13500;B000150;2016JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3685;4000;13500;B000150;2017JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3686;4000;13500;B000150;2018JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3687;4000;13500;B000150;2019JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3688;4000;13500;B000150;2020JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.5;     0.3
3689;4000;13500;B000150;2021JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.5;     0.4;     0.5;     0.3
3690;4000;14000;MW00000;1981JJ00;   41.27;    27.2;       .;       .;       .;    22.7;       .;       .;       .;       .
3691;4000;14000;MW00000;1982JJ00;   41.39;    27.9;       .;       .;       .;    23.5;       .;       .;       .;       .
3692;4000;14000;MW00000;1983JJ00;   41.52;    27.5;    26.3;       .;       .;    22.0;       .;       .;       .;       .
3693;4000;14000;MW00000;1984JJ00;   41.53;    26.2;    25.5;       .;       .;    19.7;       .;       .;       .;       .
3694;4000;14000;MW00000;1985JJ00;   41.50;    28.0;    27.5;       .;       .;    19.9;       .;       .;       .;       .
3695;4000;14000;MW00000;1986JJ00;   41.50;    27.4;    27.1;       .;       .;    20.0;       .;       .;       .;       .
3696;4000;14000;MW00000;1987JJ00;   41.89;    28.1;    27.3;       .;       .;    20.6;       .;       .;       .;       .
3697;4000;14000;MW00000;1988JJ00;   41.94;    28.3;    27.0;       .;       .;    20.6;       .;       .;       .;       .
3698;4000;14000;MW00000;1989JJ00;   41.72;    26.8;    28.0;       .;       .;    19.4;       .;       .;       .;       .
3699;4000;14000;MW00000;1990JJ00;   41.90;    27.2;    28.3;       .;       .;    18.9;       .;       .;       .;       .
3700;4000;14000;MW00000;1991JJ00;   41.87;    27.2;    27.0;       .;       .;    18.3;       .;       .;       .;       .
3701;4000;14000;MW00000;1992JJ00;   41.99;    28.3;    28.8;       .;       .;    19.8;       .;       .;       .;       .
3702;4000;14000;MW00000;1993JJ00;   41.70;    26.7;    28.0;       .;       .;    18.1;       .;       .;       .;       .
3703;4000;14000;MW00000;1994JJ00;   41.95;    26.9;    28.2;       .;       .;    17.9;       .;       .;       .;       .
3704;4000;14000;MW00000;1995JJ00;   41.98;    27.0;    26.8;       .;       .;    18.3;       .;       .;       .;       .
3705;4000;14000;MW00000;1996JJ00;   41.98;    27.0;    28.8;       .;       .;    15.5;       .;       .;       .;       .
3706;4000;14000;MW00000;1997JJ00;   42.12;    26.6;    29.7;       .;       .;    16.9;       .;       .;       .;       .
3707;4000;14000;MW00000;1998JJ00;   42.17;    26.8;    30.6;       .;       .;    16.6;       .;       .;       .;       .
3708;4000;14000;MW00000;1999JJ00;   42.03;    25.9;    28.7;       .;       .;    15.6;       .;       .;       .;       .
3709;4000;14000;MW00000;2000JJ00;   42.14;    26.4;    29.8;       .;       .;    15.7;       .;       .;       .;       .
3710;4000;14000;MW00000;2001JJ00;   42.23;    26.8;    30.4;    34.0;    19.0;    15.1;    17.5;    34.6;       .;       .
3711;4000;14000;MW00000;2002JJ00;   42.20;    27.2;    31.0;    34.9;    18.1;    14.1;    16.8;    35.5;       .;       .
3712;4000;14000;MW00000;2003JJ00;   42.39;    27.0;    30.6;    34.3;    18.1;    14.0;    16.4;    36.6;       .;       .
3713;4000;14000;MW00000;2004JJ00;   42.81;    26.9;    29.8;    33.9;    17.6;    13.9;    16.4;    36.3;       .;       .
3714;4000;14000;MW00000;2005JJ00;   43.07;    26.7;    29.9;    33.8;    17.1;    13.3;    16.1;    36.7;       .;       .
3715;4000;14000;MW00000;2006JJ00;   43.25;    28.2;    31.4;    34.9;    17.6;    13.1;    16.6;    37.1;       .;       .
3716;4000;14000;MW00000;2007JJ00;   43.62;    28.9;    31.9;    35.7;    18.4;    13.8;    16.7;    37.8;       .;       .
3717;4000;14000;MW00000;2008JJ00;   43.59;    28.7;    31.3;    35.0;    18.6;    14.1;    16.9;    37.8;       .;       .
3718;4000;14000;MW00000;2009JJ00;   43.94;    28.1;    31.7;    35.7;    18.4;    12.8;    15.9;    37.7;       .;       .
3719;4000;14000;MW00000;2010JJ00;   43.98;    28.1;    31.8;    36.1;    17.5;    13.6;    16.1;    37.5;       .;       .
3720;4000;14000;MW00000;2011JJ00;   44.08;    28.2;    32.8;    36.3;    17.8;    13.0;    15.7;    37.7;       .;       .
3721;4000;14000;MW00000;2012JJ00;   44.05;    27.9;    32.2;    36.3;    17.7;    12.6;    15.6;    37.9;       .;       .
3722;4000;14000;MW00000;2013JJ00;   44.28;    28.9;    33.3;    37.3;    18.6;    13.9;    17.0;    38.2;       .;       .
3723;4000;14000;MW00000;2014JJ00;   44.53;    29.0;    31.8;    35.2;    20.6;    12.4;    15.1;    38.4;    25.1;    39.5
3724;4000;14000;MW00000;2015JJ00;   44.30;    28.7;    31.8;    34.9;    21.0;    12.9;    15.5;    38.3;    24.6;    39.0
3725;4000;14000;MW00000;2016JJ00;   44.37;    29.1;    33.1;    35.9;    21.8;    12.9;    15.7;    37.8;    25.2;    40.0
3726;4000;14000;MW00000;2017JJ00;   44.51;    29.5;    33.1;    36.5;    22.0;    13.2;    16.2;    38.3;    24.1;    39.6
3727;4000;14000;MW00000;2018JJ00;   44.51;    29.1;    33.4;    36.9;    21.7;    12.9;    15.7;    38.1;    24.2;    39.9
3728;4000;14000;MW00000;2019JJ00;   44.79;    29.3;    33.4;    36.5;    21.9;    14.0;    16.2;    38.7;    24.1;    40.3
3729;4000;14000;MW00000;2020JJ00;   44.31;    30.9;    34.2;    37.3;    21.5;    13.2;    15.2;    38.3;    24.5;    40.7
3730;4000;14000;MW00000;2021JJ00;   44.20;    30.7;    34.8;    38.0;    20.8;    13.8;    16.2;    37.3;    24.6;    40.9
3731;4000;14000;B000150;1981JJ00;       .;     0.5;       .;       .;       .;     0.5;       .;       .;       .;       .
3732;4000;14000;B000150;1982JJ00;       .;     0.5;       .;       .;       .;     0.5;       .;       .;       .;       .
3733;4000;14000;B000150;1983JJ00;       .;     0.7;     0.4;       .;       .;     0.7;       .;       .;       .;       .
3734;4000;14000;B000150;1984JJ00;       .;     0.5;     0.5;       .;       .;     0.5;       .;       .;       .;       .
