ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
17162;4000;21700;1998W106;787
17163;4000;21700;1998W107;825
17164;4000;21700;1998W108;780
17165;4000;21700;1998W109;742
17166;4000;21700;1998W110;787
17167;4000;21700;1998W111;868
17168;4000;21700;1998W112;878
17169;4000;21700;1998W113;890
17170;4000;21700;1998W114;954
17171;4000;21700;1998W115;843
17172;4000;21700;1998W116;863
17173;4000;21700;1998W117;812
17174;4000;21700;1998W118;828
17175;4000;21700;1998W119;750
17176;4000;21700;1998W120;867
17177;4000;21700;1998W121;770
17178;4000;21700;1998W122;688
17179;4000;21700;1998W123;662
17180;4000;21700;1998W124;672
17181;4000;21700;1998W125;731
17182;4000;21700;1998W126;730
17183;4000;21700;1998W127;694
17184;4000;21700;1998W128;687
17185;4000;21700;1998W129;653
17186;4000;21700;1998W130;765
17187;4000;21700;1998W131;749
17188;4000;21700;1998W132;736
17189;4000;21700;1998W133;736
17190;4000;21700;1998W134;686
17191;4000;21700;1998W135;641
17192;4000;21700;1998W136;708
17193;4000;21700;1998W137;710
17194;4000;21700;1998W138;691
17195;4000;21700;1998W139;705
17196;4000;21700;1998W140;715
17197;4000;21700;1998W141;732
17198;4000;21700;1998W142;751
17199;4000;21700;1998W143;708
17200;4000;21700;1998W144;679
17201;4000;21700;1998W145;724
17202;4000;21700;1998W146;701
17203;4000;21700;1998W147;742
17204;4000;21700;1998W148;779
17205;4000;21700;1998W149;837
17206;4000;21700;1998W150;905
17207;4000;21700;1998W151;928
17208;4000;21700;1998W152;865
17209;4000;21700;1998W153;543
17212;4000;21700;1999W101;1022
17213;4000;21700;1999W102;929
17214;4000;21700;1999W103;892
17215;4000;21700;1999W104;828
17216;4000;21700;1999W105;907
17217;4000;21700;1999W106;981
17218;4000;21700;1999W107;938
17219;4000;21700;1999W108;1028
17220;4000;21700;1999W109;953
17221;4000;21700;1999W110;972
17222;4000;21700;1999W111;807
17223;4000;21700;1999W112;874
17224;4000;21700;1999W113;816
17225;4000;21700;1999W114;796
17226;4000;21700;1999W115;746
17227;4000;21700;1999W116;758
17228;4000;21700;1999W117;740
17229;4000;21700;1999W118;770
17230;4000;21700;1999W119;739
17231;4000;21700;1999W120;739
17232;4000;21700;1999W121;749
17233;4000;21700;1999W122;760
17234;4000;21700;1999W123;738
17235;4000;21700;1999W124;756
17236;4000;21700;1999W125;681
17237;4000;21700;1999W126;757
17238;4000;21700;1999W127;729
17239;4000;21700;1999W128;766
17240;4000;21700;1999W129;761
17241;4000;21700;1999W130;750
17242;4000;21700;1999W131;855
17243;4000;21700;1999W132;723
17244;4000;21700;1999W133;732
17245;4000;21700;1999W134;734
17246;4000;21700;1999W135;703
17247;4000;21700;1999W136;692
17248;4000;21700;1999W137;754
17249;4000;21700;1999W138;707
17250;4000;21700;1999W139;633
17251;4000;21700;1999W140;631
17252;4000;21700;1999W141;658
17253;4000;21700;1999W142;695
17254;4000;21700;1999W143;789
17255;4000;21700;1999W144;742
17256;4000;21700;1999W145;756
17257;4000;21700;1999W146;684
17258;4000;21700;1999W147;730
17259;4000;21700;1999W148;759
17260;4000;21700;1999W149;828
17261;4000;21700;1999W150;869
17262;4000;21700;1999W151;873
17263;4000;21700;1999W152;688
17266;4000;21700;2000W101;1224
17267;4000;21700;2000W102;1148
17268;4000;21700;2000W103;1085
17269;4000;21700;2000W104;1015
17270;4000;21700;2000W105;939
17271;4000;21700;2000W106;897
17272;4000;21700;2000W107;825
17273;4000;21700;2000W108;904
17274;4000;21700;2000W109;783
17275;4000;21700;2000W110;829
17276;4000;21700;2000W111;821
17277;4000;21700;2000W112;745
17278;4000;21700;2000W113;736
17279;4000;21700;2000W114;823
17280;4000;21700;2000W115;747
17281;4000;21700;2000W116;827
17282;4000;21700;2000W117;812
17283;4000;21700;2000W118;761
17284;4000;21700;2000W119;854
17285;4000;21700;2000W120;801
17286;4000;21700;2000W121;706
17287;4000;21700;2000W122;757
17288;4000;21700;2000W123;703
17289;4000;21700;2000W124;733
17290;4000;21700;2000W125;926
17291;4000;21700;2000W126;783
17292;4000;21700;2000W127;779
17293;4000;21700;2000W128;644
17294;4000;21700;2000W129;718
17295;4000;21700;2000W130;714
17296;4000;21700;2000W131;732
17297;4000;21700;2000W132;740
17298;4000;21700;2000W133;763
17299;4000;21700;2000W134;720
17300;4000;21700;2000W135;661
17301;4000;21700;2000W136;735
17302;4000;21700;2000W137;732
17303;4000;21700;2000W138;688
17304;4000;21700;2000W139;727
17305;4000;21700;2000W140;737
17306;4000;21700;2000W141;708
17307;4000;21700;2000W142;742
17308;4000;21700;2000W143;774
17309;4000;21700;2000W144;749
17310;4000;21700;2000W145;732
17311;4000;21700;2000W146;752
17312;4000;21700;2000W147;799
17313;4000;21700;2000W148;815
17314;4000;21700;2000W149;753
17315;4000;21700;2000W150;788
17316;4000;21700;2000W151;832
17317;4000;21700;2000W152;883
17319;4000;21700;2001W101;998
17320;4000;21700;2001W102;902
17321;4000;21700;2001W103;911
17322;4000;21700;2001W104;993
17323;4000;21700;2001W105;927
17324;4000;21700;2001W106;860
17325;4000;21700;2001W107;823
17326;4000;21700;2001W108;843
17327;4000;21700;2001W109;843
17328;4000;21700;2001W110;872
17329;4000;21700;2001W111;838
17330;4000;21700;2001W112;870
17331;4000;21700;2001W113;827
17332;4000;21700;2001W114;823
17333;4000;21700;2001W115;840
17334;4000;21700;2001W116;754
17335;4000;21700;2001W117;795
17336;4000;21700;2001W118;806
17337;4000;21700;2001W119;836
17338;4000;21700;2001W120;855
17339;4000;21700;2001W121;791
17340;4000;21700;2001W122;832
17341;4000;21700;2001W123;771
17342;4000;21700;2001W124;866
17343;4000;21700;2001W125;753
17344;4000;21700;2001W126;814
17345;4000;21700;2001W127;875
17346;4000;21700;2001W128;784
17347;4000;21700;2001W129;753
17348;4000;21700;2001W130;741
17349;4000;21700;2001W131;673
17350;4000;21700;2001W132;731
17351;4000;21700;2001W133;762
17352;4000;21700;2001W134;827
17353;4000;21700;2001W135;759
17354;4000;21700;2001W136;726
17355;4000;21700;2001W137;725
17356;4000;21700;2001W138;748
17357;4000;21700;2001W139;728
17358;4000;21700;2001W140;758
17359;4000;21700;2001W141;715
17360;4000;21700;2001W142;772
17361;4000;21700;2001W143;731
17362;4000;21700;2001W144;744
17363;4000;21700;2001W145;735
17364;4000;21700;2001W146;764
17365;4000;21700;2001W147;784
17366;4000;21700;2001W148;809
17367;4000;21700;2001W149;782
17368;4000;21700;2001W150;821
17369;4000;21700;2001W151;887
17370;4000;21700;2001W152;868
17371;4000;21700;2001W153;125
17373;4000;21700;2002W101;804
17374;4000;21700;2002W102;1043
17375;4000;21700;2002W103;933
17376;4000;21700;2002W104;997
17377;4000;21700;2002W105;925
17378;4000;21700;2002W106;906
17379;4000;21700;2002W107;869
17380;4000;21700;2002W108;947
17381;4000;21700;2002W109;1019
17382;4000;21700;2002W110;973
17383;4000;21700;2002W111;994
17384;4000;21700;2002W112;908
17385;4000;21700;2002W113;886
17386;4000;21700;2002W114;898
17387;4000;21700;2002W115;857
17388;4000;21700;2002W116;878
17389;4000;21700;2002W117;810
17390;4000;21700;2002W118;782
17391;4000;21700;2002W119;783
17392;4000;21700;2002W120;772
17393;4000;21700;2002W121;770
17394;4000;21700;2002W122;863
17395;4000;21700;2002W123;805
17396;4000;21700;2002W124;728
17397;4000;21700;2002W125;761
17398;4000;21700;2002W126;750
17399;4000;21700;2002W127;742
17400;4000;21700;2002W128;759
17401;4000;21700;2002W129;749
17402;4000;21700;2002W130;786
17403;4000;21700;2002W131;906
17404;4000;21700;2002W132;761
17405;4000;21700;2002W133;793
17406;4000;21700;2002W134;813
17407;4000;21700;2002W135;676
17408;4000;21700;2002W136;739
17409;4000;21700;2002W137;725
17410;4000;21700;2002W138;715
17411;4000;21700;2002W139;697
17412;4000;21700;2002W140;720
17413;4000;21700;2002W141;692
17414;4000;21700;2002W142;796
17415;4000;21700;2002W143;774
17416;4000;21700;2002W144;806
17417;4000;21700;2002W145;803
17418;4000;21700;2002W146;752
17419;4000;21700;2002W147;785
17420;4000;21700;2002W148;800
17421;4000;21700;2002W149;778
17422;4000;21700;2002W150;903
17423;4000;21700;2002W151;959
17424;4000;21700;2002W152;956
17425;4000;21700;2002W153;265
17427;4000;21700;2003W101;679
17428;4000;21700;2003W102;954
17429;4000;21700;2003W103;990
17430;4000;21700;2003W104;977
17431;4000;21700;2003W105;911
17432;4000;21700;2003W106;820
17433;4000;21700;2003W107;832
17434;4000;21700;2003W108;903
17435;4000;21700;2003W109;947
17436;4000;21700;2003W110;932
17437;4000;21700;2003W111;914
17438;4000;21700;2003W112;907
17439;4000;21700;2003W113;890
17440;4000;21700;2003W114;900
17441;4000;21700;2003W115;815
17442;4000;21700;2003W116;895
17443;4000;21700;2003W117;858
17444;4000;21700;2003W118;802
17445;4000;21700;2003W119;799
17446;4000;21700;2003W120;795
17447;4000;21700;2003W121;772
17448;4000;21700;2003W122;812
17449;4000;21700;2003W123;872
17450;4000;21700;2003W124;795
17451;4000;21700;2003W125;729
17452;4000;21700;2003W126;778
17453;4000;21700;2003W127;719
17454;4000;21700;2003W128;714
17455;4000;21700;2003W129;840
17456;4000;21700;2003W130;824
17457;4000;21700;2003W131;779
17458;4000;21700;2003W132;924
17459;4000;21700;2003W133;913
17460;4000;21700;2003W134;778
17461;4000;21700;2003W135;707
17462;4000;21700;2003W136;719
17463;4000;21700;2003W137;691
17464;4000;21700;2003W138;775
17465;4000;21700;2003W139;762
17466;4000;21700;2003W140;743
17467;4000;21700;2003W141;729
17468;4000;21700;2003W142;739
17469;4000;21700;2003W143;773
17470;4000;21700;2003W144;881
17471;4000;21700;2003W145;796
17472;4000;21700;2003W146;726
17473;4000;21700;2003W147;788
17474;4000;21700;2003W148;831
17475;4000;21700;2003W149;775
17476;4000;21700;2003W150;843
17477;4000;21700;2003W151;958
17478;4000;21700;2003W152;1042
17479;4000;21700;2003W153;447
17481;4000;21700;2004W101;637
17482;4000;21700;2004W102;1099
17483;4000;21700;2004W103;1013
17484;4000;21700;2004W104;965
17485;4000;21700;2004W105;958
17486;4000;21700;2004W106;884
17487;4000;21700;2004W107;842
17488;4000;21700;2004W108;820
17489;4000;21700;2004W109;866
17490;4000;21700;2004W110;847
17491;4000;21700;2004W111;845
17492;4000;21700;2004W112;848
17493;4000;21700;2004W113;804
17494;4000;21700;2004W114;845
17495;4000;21700;2004W115;786
17496;4000;21700;2004W116;839
17497;4000;21700;2004W117;801
17498;4000;21700;2004W118;810
17499;4000;21700;2004W119;718
17500;4000;21700;2004W120;798
17501;4000;21700;2004W121;748
17502;4000;21700;2004W122;773
17503;4000;21700;2004W123;772
17504;4000;21700;2004W124;797
17505;4000;21700;2004W125;761
17506;4000;21700;2004W126;765
17507;4000;21700;2004W127;711
17508;4000;21700;2004W128;784
17509;4000;21700;2004W129;712
17510;4000;21700;2004W130;706
17511;4000;21700;2004W131;684
17512;4000;21700;2004W132;822
17513;4000;21700;2004W133;855
17514;4000;21700;2004W134;770
17515;4000;21700;2004W135;693
17516;4000;21700;2004W136;756
17517;4000;21700;2004W137;702
17518;4000;21700;2004W138;715
17519;4000;21700;2004W139;708
17520;4000;21700;2004W140;750
17521;4000;21700;2004W141;756
17522;4000;21700;2004W142;739
17523;4000;21700;2004W143;756
17524;4000;21700;2004W144;774
17525;4000;21700;2004W145;758
17526;4000;21700;2004W146;740
17527;4000;21700;2004W147;717
17528;4000;21700;2004W148;764
17529;4000;21700;2004W149;834
17530;4000;21700;2004W150;791
17531;4000;21700;2004W151;876
17532;4000;21700;2004W152;867
17533;4000;21700;2004W153;666
17536;4000;21700;2005W101;940
17537;4000;21700;2005W102;923
17538;4000;21700;2005W103;913
17539;4000;21700;2005W104;900
17540;4000;21700;2005W105;905
17541;4000;21700;2005W106;915
17542;4000;21700;2005W107;932
17543;4000;21700;2005W108;1079
17544;4000;21700;2005W109;1139
17545;4000;21700;2005W110;1137
17546;4000;21700;2005W111;1056
17547;4000;21700;2005W112;1017
17548;4000;21700;2005W113;899
17549;4000;21700;2005W114;844
17550;4000;21700;2005W115;778
17551;4000;21700;2005W116;786
17552;4000;21700;2005W117;769
17553;4000;21700;2005W118;806
17554;4000;21700;2005W119;772
17555;4000;21700;2005W120;822
17556;4000;21700;2005W121;835
17557;4000;21700;2005W122;768
17558;4000;21700;2005W123;692
17559;4000;21700;2005W124;733
17560;4000;21700;2005W125;857
17561;4000;21700;2005W126;794
17562;4000;21700;2005W127;684
17563;4000;21700;2005W128;735
17564;4000;21700;2005W129;744
17565;4000;21700;2005W130;658
17566;4000;21700;2005W131;650
17567;4000;21700;2005W132;663
17568;4000;21700;2005W133;703
17569;4000;21700;2005W134;694
17570;4000;21700;2005W135;695
17571;4000;21700;2005W136;744
17572;4000;21700;2005W137;657
17573;4000;21700;2005W138;663
17574;4000;21700;2005W139;687
17575;4000;21700;2005W140;737
17576;4000;21700;2005W141;733
17577;4000;21700;2005W142;767
17578;4000;21700;2005W143;740
17579;4000;21700;2005W144;671
17580;4000;21700;2005W145;708
17581;4000;21700;2005W146;753
17582;4000;21700;2005W147;836
17583;4000;21700;2005W148;815
17584;4000;21700;2005W149;856
17585;4000;21700;2005W150;825
17586;4000;21700;2005W151;839
17587;4000;21700;2005W152;706
17590;4000;21700;2006W101;908
17591;4000;21700;2006W102;941
17592;4000;21700;2006W103;859
17593;4000;21700;2006W104;924
17594;4000;21700;2006W105;924
17595;4000;21700;2006W106;932
17596;4000;21700;2006W107;953
17597;4000;21700;2006W108;933
17598;4000;21700;2006W109;906
17599;4000;21700;2006W110;967
17600;4000;21700;2006W111;904
17601;4000;21700;2006W112;979
17602;4000;21700;2006W113;957
17603;4000;21700;2006W114;854
17604;4000;21700;2006W115;891
17605;4000;21700;2006W116;825
17606;4000;21700;2006W117;802
17607;4000;21700;2006W118;823
17608;4000;21700;2006W119;795
17609;4000;21700;2006W120;771
17610;4000;21700;2006W121;753
17611;4000;21700;2006W122;734
17612;4000;21700;2006W123;751
17613;4000;21700;2006W124;866
17614;4000;21700;2006W125;790
17615;4000;21700;2006W126;740
17616;4000;21700;2006W127;888
17617;4000;21700;2006W128;773
17618;4000;21700;2006W129;1013
17619;4000;21700;2006W130;1129
17620;4000;21700;2006W131;783
17621;4000;21700;2006W132;710
17622;4000;21700;2006W133;733
17623;4000;21700;2006W134;683
17624;4000;21700;2006W135;716
17625;4000;21700;2006W136;731
17626;4000;21700;2006W137;859
17627;4000;21700;2006W138;742
17628;4000;21700;2006W139;706
17629;4000;21700;2006W140;650
17630;4000;21700;2006W141;692
17631;4000;21700;2006W142;722
17632;4000;21700;2006W143;738
17633;4000;21700;2006W144;719
17634;4000;21700;2006W145;753
17635;4000;21700;2006W146;793
17636;4000;21700;2006W147;791
17637;4000;21700;2006W148;773
17638;4000;21700;2006W149;771
17639;4000;21700;2006W150;750
17640;4000;21700;2006W151;833
17641;4000;21700;2006W152;818
17643;4000;21700;2007W101;914
17644;4000;21700;2007W102;910
17645;4000;21700;2007W103;858
17646;4000;21700;2007W104;851
17647;4000;21700;2007W105;865
17648;4000;21700;2007W106;825
17649;4000;21700;2007W107;877
17650;4000;21700;2007W108;904
17651;4000;21700;2007W109;872
17652;4000;21700;2007W110;917
17653;4000;21700;2007W111;850
17654;4000;21700;2007W112;833
17655;4000;21700;2007W113;843
17656;4000;21700;2007W114;826
17657;4000;21700;2007W115;812
17658;4000;21700;2007W116;817
17659;4000;21700;2007W117;807
17660;4000;21700;2007W118;832
17661;4000;21700;2007W119;789
17662;4000;21700;2007W120;706
17663;4000;21700;2007W121;739
17664;4000;21700;2007W122;765
17665;4000;21700;2007W123;791
17666;4000;21700;2007W124;795
17667;4000;21700;2007W125;760
17668;4000;21700;2007W126;711
17669;4000;21700;2007W127;720
17670;4000;21700;2007W128;810
17671;4000;21700;2007W129;714
17672;4000;21700;2007W130;702
17673;4000;21700;2007W131;741
17674;4000;21700;2007W132;790
17675;4000;21700;2007W133;708
17676;4000;21700;2007W134;744
17677;4000;21700;2007W135;688
17678;4000;21700;2007W136;713
17679;4000;21700;2007W137;705
17680;4000;21700;2007W138;691
17681;4000;21700;2007W139;702
17682;4000;21700;2007W140;743
17683;4000;21700;2007W141;725
17684;4000;21700;2007W142;792
17685;4000;21700;2007W143;804
17686;4000;21700;2007W144;767
17687;4000;21700;2007W145;777
17688;4000;21700;2007W146;809
17689;4000;21700;2007W147;794
17690;4000;21700;2007W148;847
17691;4000;21700;2007W149;877
17692;4000;21700;2007W150;862
17693;4000;21700;2007W151;893
17694;4000;21700;2007W152;943
17695;4000;21700;2007W153;133
17697;4000;21700;2008W101;837
17698;4000;21700;2008W102;1019
17699;4000;21700;2008W103;977
17700;4000;21700;2008W104;884
17701;4000;21700;2008W105;944
17702;4000;21700;2008W106;871
17703;4000;21700;2008W107;898
17704;4000;21700;2008W108;932
17705;4000;21700;2008W109;942
17706;4000;21700;2008W110;919
17707;4000;21700;2008W111;914
17708;4000;21700;2008W112;843
17709;4000;21700;2008W113;908
17710;4000;21700;2008W114;921
17711;4000;21700;2008W115;872
17712;4000;21700;2008W116;889
17713;4000;21700;2008W117;885
17714;4000;21700;2008W118;857
17715;4000;21700;2008W119;904
17716;4000;21700;2008W120;859
17717;4000;21700;2008W121;838
17718;4000;21700;2008W122;793
17719;4000;21700;2008W123;759
17720;4000;21700;2008W124;784
17721;4000;21700;2008W125;733
17722;4000;21700;2008W126;786
17723;4000;21700;2008W127;815
17724;4000;21700;2008W128;753
17725;4000;21700;2008W129;751
17726;4000;21700;2008W130;775
17727;4000;21700;2008W131;838
17728;4000;21700;2008W132;783
17729;4000;21700;2008W133;709
17730;4000;21700;2008W134;723
17731;4000;21700;2008W135;721
17732;4000;21700;2008W136;736
17733;4000;21700;2008W137;681
17734;4000;21700;2008W138;730
17735;4000;21700;2008W139;746
17736;4000;21700;2008W140;818
17737;4000;21700;2008W141;720
17738;4000;21700;2008W142;736
17739;4000;21700;2008W143;744
17740;4000;21700;2008W144;803
17741;4000;21700;2008W145;776
17742;4000;21700;2008W146;774
17743;4000;21700;2008W147;786
17744;4000;21700;2008W148;777
17745;4000;21700;2008W149;924
17746;4000;21700;2008W150;901
17747;4000;21700;2008W151;893
17748;4000;21700;2008W152;932
17749;4000;21700;2008W153;413
17751;4000;21700;2009W101;634
17752;4000;21700;2009W102;1069
17753;4000;21700;2009W103;1175
17754;4000;21700;2009W104;1101
17755;4000;21700;2009W105;1119
